latitude,longitude,value
-22.75,-92.25,31.67
-22.75,-91.75,34.6
-22.75,-91.25,34.6
-22.75,-90.75,31.52
-22.75,-90.25,31.52
-22.75,-89.75,30.65
-22.75,-89.25,30.65
-22.75,-88.75,34.02
-22.75,-88.25,34.02
-22.75,-87.75,36.95
-22.75,-87.25,36.95
-22.75,-86.75,38.42
-22.75,-86.25,38.42
-22.75,-85.75,37.54
-22.75,-85.25,37.54
-22.75,-84.75,39.15
-22.75,-84.25,39.15
-22.75,-83.75,39.88
-22.75,-83.25,39.88
-22.75,-82.75,46.48
-22.75,-82.25,46.48
-22.75,-81.75,48.53
-22.75,-81.25,48.53
-22.75,-80.75,52.64
-22.75,-80.25,52.64
-22.75,-79.75,54.55
-22.75,-79.25,54.55
-22.75,-78.75,55.13
-22.75,-78.25,55.13
-22.75,-77.75,55.72
-22.75,-77.25,55.72
-22.75,-76.75,49.56
-22.75,-76.25,49.56
-22.75,-75.75,47.65
-22.75,-75.25,47.65
-22.75,-74.75,48.24
-22.75,-74.25,48.24
-22.75,-73.75,42.08
-22.75,-73.25,42.08
-22.75,-72.75,42.23
-22.75,-72.25,42.23
-22.75,-71.75,42.38
-22.75,-71.25,42.38
-22.75,-70.75,36.22
-22.75,-70.25,36.22
-22.75,-69.75,26.69
-22.75,-69.25,26.69
-22.75,-68.75,23.9
-22.75,-68.25,23.9
-22.75,-67.75,49.85
-22.75,-67.25,49.85
-22.75,-66.75,72.58
-22.75,-66.25,72.58
-22.75,-65.75,75.51
-22.75,-65.25,75.51
-22.75,-64.75,80.94
-22.75,-64.25,80.94
-22.75,-63.75,71.99
-22.75,-63.25,71.99
-22.75,-62.75,55.72
-22.75,-62.25,55.72
-22.75,-61.75,52.93
-22.75,-61.25,52.93
-22.75,-60.75,49.41
-22.75,-60.25,49.41
-22.75,-59.75,47.51
-22.75,-59.25,47.51
-22.75,-58.75,49.41
-22.75,-58.25,49.41
-22.75,-57.75,50.15
-22.75,-57.25,50.15
-22.75,-56.75,53.08
-22.75,-56.25,53.08
-22.75,-55.75,61.29
-22.75,-55.25,61.29
-22.75,-54.75,65.54
-22.75,-54.25,65.54
-22.75,-53.75,64.66
-22.75,-53.25,64.66
-22.75,-52.75,67.16
-22.75,-52.25,67.16
-22.75,-51.75,65.4
-22.75,-51.25,65.4
-22.75,-50.75,63.34
-22.75,-50.25,63.34
-22.75,-49.75,69.06
-22.75,-49.25,69.06
-22.75,-48.75,74.34
-22.75,-48.25,74.34
-22.75,-47.75,73.31
-22.75,-47.25,73.31
-22.75,-46.75,76.15
-22.75,-46.25,76.15
-22.75,139.25,27.84
-22.75,139.75,27.84
-22.75,140.25,27.07
-22.75,140.75,27.07
-22.75,141.25,27.41
-22.75,141.75,27.41
-22.75,142.25,28.67
-22.75,142.75,28.67
-22.75,143.25,27.13
-22.75,143.75,27.13
-22.75,144.25,29.33
-22.75,144.75,29.33
-22.75,145.25,28.15
-22.75,145.75,28.15
-22.75,146.25,27.13
-22.75,146.75,27.13
-22.75,147.25,28.74
-22.75,147.75,28.74
-22.75,148.25,30.06
-22.75,148.75,30.06
-22.75,149.25,25.81
-22.75,149.75,25.81
-22.75,150.25,31.09
-22.75,150.75,31.09
-22.75,151.25,37.1
-22.75,151.75,37.1
-22.75,152.25,38.56
-22.75,152.75,38.56
-22.75,153.25,37.24
-22.75,153.75,37.24
-22.75,154.25,37.24
-22.75,154.75,37.24
-22.75,155.25,33.58
-22.75,155.75,33.58
-22.75,156.25,34.16
-22.75,156.75,34.16
-22.75,157.25,36.36
-22.75,157.75,36.36
-22.75,158.25,40.47
-22.75,158.75,40.47
-22.75,159.25,42.38
-22.75,159.75,42.38
-22.75,160.25,40.62
-22.75,160.75,40.62
-22.75,161.25,38.71
-22.75,161.75,38.71
-22.75,162.25,41.5
-22.75,162.75,41.5
-22.75,163.25,43.11
-22.75,163.75,43.11
-22.75,164.25,38.86
-22.75,164.75,38.86
-22.75,165.25,40.03
-22.75,165.75,40.03
-22.75,166.25,41.5
-22.75,166.75,41.5
-22.75,167.25,47.21
-22.75,167.75,47.21
-22.75,168.25,47.07
-22.75,168.75,47.07
-22.75,169.25,47.65
-22.75,169.75,47.65
-22.75,170.25,47.36
-22.75,170.75,47.36
-22.75,171.25,50.0
-22.75,171.75,50.0
-22.75,172.25,49.85
-22.75,172.75,49.85
-22.75,173.25,50.44
-22.75,173.75,50.44
-22.75,174.25,51.61
-22.75,174.75,51.61
-22.75,175.25,51.17
-22.75,175.75,51.17
-22.75,176.25,52.49
-22.75,176.75,52.49
-22.75,177.25,48.53
-22.75,177.75,48.53
-22.75,178.25,46.92
-22.75,178.75,46.92
-22.75,179.25,51.32
-22.75,179.75,51.32
-22.25,-179.75,51.32
-22.25,-179.25,51.32
-22.25,-178.75,54.69
-22.25,-178.25,54.69
-22.25,-177.75,51.32
-22.25,-177.25,51.32
-22.25,-176.75,55.87
-22.25,-176.25,55.87
-22.25,-175.75,55.28
-22.25,-175.25,55.28
-22.25,-174.75,55.57
-22.25,-174.25,55.57
-22.25,-173.75,54.55
-22.25,-173.25,54.55
-22.25,-172.75,54.4
-22.25,-172.25,54.4
-22.25,-171.75,56.6
-22.25,-171.25,56.6
-22.25,-170.75,58.94
-22.25,-170.25,58.94
-22.25,-169.75,59.53
-22.25,-169.25,59.53
-22.25,-168.75,59.97
-22.25,-168.25,59.97
-22.25,-167.75,59.68
-22.25,-167.25,59.68
-22.25,-166.75,59.82
-22.25,-166.25,59.82
-22.25,-165.75,61.0
-22.25,-165.25,61.0
-22.25,-164.75,63.49
-22.25,-164.25,63.49
-22.25,-163.75,61.73
-22.25,-163.25,61.73
-22.25,-162.75,61.73
-22.25,-162.25,61.73
-22.25,-161.75,61.44
-22.25,-161.25,61.44
-22.25,-160.75,62.02
-22.25,-160.25,62.02
-22.25,-159.75,64.81
-22.25,-159.25,64.81
-22.25,-158.75,61.44
-22.25,-158.25,61.44
-22.25,-157.75,64.66
-22.25,-157.25,64.66
-22.25,-156.75,62.46
-22.25,-156.25,62.46
-22.25,-155.75,62.61
-22.25,-155.25,62.61
-22.25,-154.75,61.73
-22.25,-154.25,61.73
-22.25,-153.75,64.22
-22.25,-153.25,64.22
-22.25,-152.75,62.61
-22.25,-152.25,62.61
-22.25,-151.75,59.97
-22.25,-151.25,59.97
-22.25,-150.75,61.29
-22.25,-150.25,61.29
-22.25,-149.75,62.02
-22.25,-149.25,62.02
-22.25,-148.75,60.56
-22.25,-148.25,60.56
-22.25,-147.75,59.97
-22.25,-147.25,59.97
-22.25,-146.75,59.68
-22.25,-146.25,59.68
-22.25,-145.75,57.62
-22.25,-145.25,57.62
-22.25,-144.75,58.21
-22.25,-144.25,58.21
-22.25,-143.75,58.8
-22.25,-143.25,58.8
-22.25,-142.75,58.36
-22.25,-142.25,58.36
-22.25,-141.75,54.84
-22.25,-141.25,54.84
-22.25,-140.75,54.99
-22.25,-140.25,54.99
-22.25,-139.75,52.64
-22.25,-139.25,52.64
-22.25,-138.75,51.76
-22.25,-138.25,51.76
-22.25,-137.75,50.15
-22.25,-137.25,50.15
-22.25,-136.75,48.97
-22.25,-136.25,48.97
-22.25,-135.75,47.21
-22.25,-135.25,47.21
-22.25,-134.75,43.99
-22.25,-134.25,43.99
-22.25,-133.75,43.4
-22.25,-133.25,43.4
-22.25,-132.75,42.23
-22.25,-132.25,42.23
-22.25,-131.75,43.55
-22.25,-131.25,43.55
-22.25,-130.75,39.59
-22.25,-130.25,39.59
-22.25,-129.75,42.23
-22.25,-129.25,42.23
-22.25,-128.75,40.18
-22.25,-128.25,40.18
-22.25,-127.75,37.68
-22.25,-127.25,37.68
-22.25,-126.75,34.6
-22.25,-126.25,34.6
-22.25,-125.75,37.1
-22.25,-125.25,37.1
-22.25,-124.75,36.8
-22.25,-124.25,36.8
-22.25,-123.75,34.9
-22.25,-123.25,34.9
-22.25,-122.75,36.07
-22.25,-122.25,36.07
-22.25,-121.75,31.09
-22.25,-121.25,31.09
-22.25,-120.75,31.23
-22.25,-120.25,31.23
-22.25,-119.75,28.59
-22.25,-119.25,28.59
-22.25,-118.75,24.34
-22.25,-118.25,24.34
-22.25,-117.75,25.51
-22.25,-117.25,25.51
-22.25,-116.75,28.01
-22.25,-116.25,28.01
-22.25,-115.75,29.91
-22.25,-115.25,29.91
-22.25,-114.75,29.33
-22.25,-114.25,29.33
-22.25,-113.75,26.39
-22.25,-113.25,26.39
-22.25,-112.75,26.25
-22.25,-112.25,26.25
-22.25,-111.75,26.39
-22.25,-111.25,26.39
-22.25,-110.75,26.83
-22.25,-110.25,26.83
-22.25,-109.75,27.27
-22.25,-109.25,27.27
-22.25,-108.75,25.95
-22.25,-108.25,25.95
-22.25,-107.75,24.34
-22.25,-107.25,24.34
-22.25,-106.75,27.13
-22.25,-106.25,27.13
-22.25,-105.75,25.37
-22.25,-105.25,25.37
-22.25,-104.75,25.22
-22.25,-104.25,25.22
-22.25,-103.75,23.31
-22.25,-103.25,23.31
-22.25,-102.75,26.98
-22.25,-102.25,26.98
-22.25,-101.75,26.83
-22.25,-101.25,26.83
-22.25,-100.75,28.59
-22.25,-100.25,28.59
-22.25,-99.75,30.21
-22.25,-99.25,30.21
-22.25,-98.75,30.65
-22.25,-98.25,30.65
-22.25,-97.75,26.83
-22.25,-97.25,26.83
-22.25,-96.75,29.33
-22.25,-96.25,29.33
-22.25,-95.75,29.47
-22.25,-95.25,29.47
-22.25,-94.75,31.67
-22.25,-94.25,31.67
-22.25,-93.75,30.5
-22.25,-93.25,30.5
-22.25,-92.75,31.67
-22.25,-92.25,31.67
-22.25,-91.75,34.6
-22.25,-91.25,34.6
-22.25,-90.75,31.52
-22.25,-90.25,31.52
-22.25,-89.75,30.65
-22.25,-89.25,30.65
-22.25,-88.75,34.02
-22.25,-88.25,34.02
-22.25,-87.75,36.95
-22.25,-87.25,36.95
-22.25,-86.75,38.42
-22.25,-86.25,38.42
-22.25,-85.75,37.54
-22.25,-85.25,37.54
-22.25,-84.75,39.15
-22.25,-84.25,39.15
-22.25,-83.75,39.88
-22.25,-83.25,39.88
-22.25,-82.75,46.48
-22.25,-82.25,46.48
-22.25,-81.75,48.53
-22.25,-81.25,48.53
-22.25,-80.75,52.64
-22.25,-80.25,52.64
-22.25,-79.75,54.55
-22.25,-79.25,54.55
-22.25,-78.75,55.13
-22.25,-78.25,55.13
-22.25,-77.75,55.72
-22.25,-77.25,55.72
-22.25,-76.75,49.56
-22.25,-76.25,49.56
-22.25,-75.75,47.65
-22.25,-75.25,47.65
-22.25,-74.75,48.24
-22.25,-74.25,48.24
-22.25,-73.75,42.08
-22.25,-73.25,42.08
-22.25,-72.75,42.23
-22.25,-72.25,42.23
-22.25,-71.75,42.38
-22.25,-71.25,42.38
-22.25,-70.75,36.22
-22.25,-70.25,36.22
-22.25,-69.75,26.69
-22.25,-69.25,26.69
-22.25,-68.75,23.9
-22.25,-68.25,23.9
-22.25,-67.75,49.85
-22.25,-67.25,49.85
-22.25,-66.75,72.58
-22.25,-66.25,72.58
-22.25,-65.75,75.51
-22.25,-65.25,75.51
-22.25,-64.75,80.94
-22.25,-64.25,80.94
-22.25,-63.75,71.99
-22.25,-63.25,71.99
-22.25,-62.75,55.72
-22.25,-62.25,55.72
-22.25,-61.75,52.93
-22.25,-61.25,52.93
-22.25,-60.75,49.41
-22.25,-60.25,49.41
-22.25,-59.75,47.51
-22.25,-59.25,47.51
-22.25,-58.75,49.41
-22.25,-58.25,49.41
-22.25,-57.75,50.15
-22.25,-57.25,50.15
-22.25,-56.75,53.08
-22.25,-56.25,53.08
-22.25,-55.75,61.29
-22.25,-55.25,61.29
-22.25,-54.75,65.54
-22.25,-54.25,65.54
-22.25,-53.75,64.66
-22.25,-53.25,64.66
-22.25,-52.75,67.16
-22.25,-52.25,67.16
-22.25,-51.75,65.4
-22.25,-51.25,65.4
-22.25,-50.75,63.34
-22.25,-50.25,63.34
-22.25,-49.75,69.06
-22.25,-49.25,69.06
-22.25,-48.75,74.34
-22.25,-48.25,74.34
-22.25,-47.75,73.31
-22.25,-47.25,73.31
-22.25,-46.75,76.15
-22.25,-46.25,76.15
-22.25,139.25,27.84
-22.25,139.75,27.84
-22.25,140.25,27.07
-22.25,140.75,27.07
-22.25,141.25,27.41
-22.25,141.75,27.41
-22.25,142.25,28.67
-22.25,142.75,28.67
-22.25,143.25,27.13
-22.25,143.75,27.13
-22.25,144.25,29.33
-22.25,144.75,29.33
-22.25,145.25,28.15
-22.25,145.75,28.15
-22.25,146.25,27.13
-22.25,146.75,27.13
-22.25,147.25,28.74
-22.25,147.75,28.74
-22.25,148.25,30.06
-22.25,148.75,30.06
-22.25,149.25,25.81
-22.25,149.75,25.81
-22.25,150.25,31.09
-22.25,150.75,31.09
-22.25,151.25,37.1
-22.25,151.75,37.1
-22.25,152.25,38.56
-22.25,152.75,38.56
-22.25,153.25,37.24
-22.25,153.75,37.24
-22.25,154.25,37.24
-22.25,154.75,37.24
-22.25,155.25,33.58
-22.25,155.75,33.58
-22.25,156.25,34.16
-22.25,156.75,34.16
-22.25,157.25,36.36
-22.25,157.75,36.36
-22.25,158.25,40.47
-22.25,158.75,40.47
-22.25,159.25,42.38
-22.25,159.75,42.38
-22.25,160.25,40.62
-22.25,160.75,40.62
-22.25,161.25,38.71
-22.25,161.75,38.71
-22.25,162.25,41.5
-22.25,162.75,41.5
-22.25,163.25,43.11
-22.25,163.75,43.11
-22.25,164.25,38.86
-22.25,164.75,38.86
-22.25,165.25,40.03
-22.25,165.75,40.03
-22.25,166.25,41.5
-22.25,166.75,41.5
-22.25,167.25,47.21
-22.25,167.75,47.21
-22.25,168.25,47.07
-22.25,168.75,47.07
-22.25,169.25,47.65
-22.25,169.75,47.65
-22.25,170.25,47.36
-22.25,170.75,47.36
-22.25,171.25,50.0
-22.25,171.75,50.0
-22.25,172.25,49.85
-22.25,172.75,49.85
-22.25,173.25,50.44
-22.25,173.75,50.44
-22.25,174.25,51.61
-22.25,174.75,51.61
-22.25,175.25,51.17
-22.25,175.75,51.17
-22.25,176.25,52.49
-22.25,176.75,52.49
-22.25,177.25,48.53
-22.25,177.75,48.53
-22.25,178.25,46.92
-22.25,178.75,46.92
-22.25,179.25,51.32
-22.25,179.75,51.32
-21.75,-179.75,54.69
-21.75,-179.25,54.69
-21.75,-178.75,50.29
-21.75,-178.25,50.29
-21.75,-177.75,54.99
-21.75,-177.25,54.99
-21.75,-176.75,56.45
-21.75,-176.25,56.45
-21.75,-175.75,57.92
-21.75,-175.25,57.92
-21.75,-174.75,57.33
-21.75,-174.25,57.33
-21.75,-173.75,57.77
-21.75,-173.25,57.77
-21.75,-172.75,58.5
-21.75,-172.25,58.5
-21.75,-171.75,57.92
-21.75,-171.25,57.92
-21.75,-170.75,61.58
-21.75,-170.25,61.58
-21.75,-169.75,61.14
-21.75,-169.25,61.14
-21.75,-168.75,63.64
-21.75,-168.25,63.64
-21.75,-167.75,62.32
-21.75,-167.25,62.32
-21.75,-166.75,57.62
-21.75,-166.25,57.62
-21.75,-165.75,64.37
-21.75,-165.25,64.37
-21.75,-164.75,63.05
-21.75,-164.25,63.05
-21.75,-163.75,63.34
-21.75,-163.25,63.34
-21.75,-162.75,60.12
-21.75,-162.25,60.12
-21.75,-161.75,61.88
-21.75,-161.25,61.88
-21.75,-160.75,64.08
-21.75,-160.25,64.08
-21.75,-159.75,63.64
-21.75,-159.25,63.64
-21.75,-158.75,61.58
-21.75,-158.25,61.58
-21.75,-157.75,65.1
-21.75,-157.25,65.1
-21.75,-156.75,62.9
-21.75,-156.25,62.9
-21.75,-155.75,62.17
-21.75,-155.25,62.17
-21.75,-154.75,62.76
-21.75,-154.25,62.76
-21.75,-153.75,61.29
-21.75,-153.25,61.29
-21.75,-152.75,59.24
-21.75,-152.25,59.24
-21.75,-151.75,60.56
-21.75,-151.25,60.56
-21.75,-150.75,63.05
-21.75,-150.25,63.05
-21.75,-149.75,59.38
-21.75,-149.25,59.38
-21.75,-148.75,59.53
-21.75,-148.25,59.53
-21.75,-147.75,59.53
-21.75,-147.25,59.53
-21.75,-146.75,58.8
-21.75,-146.25,58.8
-21.75,-145.75,57.33
-21.75,-145.25,57.33
-21.75,-144.75,58.8
-21.75,-144.25,58.8
-21.75,-143.75,55.43
-21.75,-143.25,55.43
-21.75,-142.75,55.72
-21.75,-142.25,55.72
-21.75,-141.75,56.6
-21.75,-141.25,56.6
-21.75,-140.75,53.81
-21.75,-140.25,53.81
-21.75,-139.75,51.76
-21.75,-139.25,51.76
-21.75,-138.75,51.76
-21.75,-138.25,51.76
-21.75,-137.75,47.07
-21.75,-137.25,47.07
-21.75,-136.75,49.41
-21.75,-136.25,49.41
-21.75,-135.75,48.53
-21.75,-135.25,48.53
-21.75,-134.75,46.33
-21.75,-134.25,46.33
-21.75,-133.75,42.08
-21.75,-133.25,42.08
-21.75,-132.75,39.15
-21.75,-132.25,39.15
-21.75,-131.75,39.74
-21.75,-131.25,39.74
-21.75,-130.75,41.79
-21.75,-130.25,41.79
-21.75,-129.75,40.47
-21.75,-129.25,40.47
-21.75,-128.75,40.47
-21.75,-128.25,40.47
-21.75,-127.75,38.12
-21.75,-127.25,38.12
-21.75,-126.75,39.0
-21.75,-126.25,39.0
-21.75,-125.75,40.62
-21.75,-125.25,40.62
-21.75,-124.75,34.31
-21.75,-124.25,34.31
-21.75,-123.75,35.48
-21.75,-123.25,35.48
-21.75,-122.75,33.87
-21.75,-122.25,33.87
-21.75,-121.75,32.26
-21.75,-121.25,32.26
-21.75,-120.75,30.21
-21.75,-120.25,30.21
-21.75,-119.75,28.74
-21.75,-119.25,28.74
-21.75,-118.75,26.25
-21.75,-118.25,26.25
-21.75,-117.75,27.27
-21.75,-117.25,27.27
-21.75,-116.75,25.81
-21.75,-116.25,25.81
-21.75,-115.75,25.07
-21.75,-115.25,25.07
-21.75,-114.75,28.01
-21.75,-114.25,28.01
-21.75,-113.75,26.54
-21.75,-113.25,26.54
-21.75,-112.75,28.59
-21.75,-112.25,28.59
-21.75,-111.75,30.06
-21.75,-111.25,30.06
-21.75,-110.75,29.77
-21.75,-110.25,29.77
-21.75,-109.75,26.25
-21.75,-109.25,26.25
-21.75,-108.75,25.81
-21.75,-108.25,25.81
-21.75,-107.75,23.46
-21.75,-107.25,23.46
-21.75,-106.75,24.93
-21.75,-106.25,24.93
-21.75,-105.75,25.51
-21.75,-105.25,25.51
-21.75,-104.75,25.66
-21.75,-104.25,25.66
-21.75,-103.75,26.69
-21.75,-103.25,26.69
-21.75,-102.75,27.42
-21.75,-102.25,27.42
-21.75,-101.75,24.49
-21.75,-101.25,24.49
-21.75,-100.75,24.49
-21.75,-100.25,24.49
-21.75,-99.75,25.37
-21.75,-99.25,25.37
-21.75,-98.75,25.07
-21.75,-98.25,25.07
-21.75,-97.75,26.83
-21.75,-97.25,26.83
-21.75,-96.75,27.71
-21.75,-96.25,27.71
-21.75,-95.75,27.86
-21.75,-95.25,27.86
-21.75,-94.75,26.69
-21.75,-94.25,26.69
-21.75,-93.75,32.11
-21.75,-93.25,32.11
-21.75,-92.75,31.09
-21.75,-92.25,31.09
-21.75,-91.75,28.74
-21.75,-91.25,28.74
-21.75,-90.75,30.65
-21.75,-90.25,30.65
-21.75,-89.75,33.72
-21.75,-89.25,33.72
-21.75,-88.75,35.04
-21.75,-88.25,35.04
-21.75,-87.75,36.66
-21.75,-87.25,36.66
-21.75,-86.75,39.0
-21.75,-86.25,39.0
-21.75,-85.75,41.06
-21.75,-85.25,41.06
-21.75,-84.75,43.26
-21.75,-84.25,43.26
-21.75,-83.75,46.19
-21.75,-83.25,46.19
-21.75,-82.75,48.68
-21.75,-82.25,48.68
-21.75,-81.75,54.25
-21.75,-81.25,54.25
-21.75,-80.75,58.06
-21.75,-80.25,58.06
-21.75,-79.75,57.62
-21.75,-79.25,57.62
-21.75,-78.75,54.11
-21.75,-78.25,54.11
-21.75,-77.75,54.55
-21.75,-77.25,54.55
-21.75,-76.75,48.24
-21.75,-76.25,48.24
-21.75,-75.75,41.2
-21.75,-75.25,41.2
-21.75,-74.75,37.1
-21.75,-74.25,37.1
-21.75,-73.75,33.87
-21.75,-73.25,33.87
-21.75,-72.75,33.72
-21.75,-72.25,33.72
-21.75,-71.75,39.59
-21.75,-71.25,39.59
-21.75,-70.75,38.27
-21.75,-70.25,38.27
-21.75,-69.75,40.03
-21.75,-69.25,40.03
-21.75,-68.75,37.1
-21.75,-68.25,37.1
-21.75,-67.75,61.58
-21.75,-67.25,61.58
-21.75,-66.75,75.51
-21.75,-66.25,75.51
-21.75,-65.75,74.19
-21.75,-65.25,74.19
-21.75,-64.75,74.93
-21.75,-64.25,74.93
-21.75,-63.75,72.73
-21.75,-63.25,72.73
-21.75,-62.75,57.04
-21.75,-62.25,57.04
-21.75,-61.75,52.2
-21.75,-61.25,52.2
-21.75,-60.75,50.0
-21.75,-60.25,50.0
-21.75,-59.75,50.73
-21.75,-59.25,50.73
-21.75,-58.75,53.81
-21.75,-58.25,53.81
-21.75,-57.75,55.72
-21.75,-57.25,55.72
-21.75,-56.75,61.0
-21.75,-56.25,61.0
-21.75,-55.75,62.76
-21.75,-55.25,62.76
-21.75,-54.75,66.28
-21.75,-54.25,66.28
-21.75,-53.75,70.09
-21.75,-53.25,70.09
-21.75,-52.75,67.6
-21.75,-52.25,67.6
-21.75,-51.75,65.84
-21.75,-51.25,65.84
-21.75,-50.75,66.86
-21.75,-50.25,66.86
-21.75,-49.75,67.74
-21.75,-49.25,67.74
-21.75,-48.75,69.65
-21.75,-48.25,69.65
-21.75,-47.75,70.67
-21.75,-47.25,70.67
-21.75,-46.75,76.28
-21.75,-46.25,76.28
-21.75,139.25,30.95
-21.75,139.75,30.95
-21.75,140.25,31.11
-21.75,140.75,31.11
-21.75,141.25,32.52
-21.75,141.75,32.52
-21.75,142.25,31.02
-21.75,142.75,31.02
-21.75,143.25,31.38
-21.75,143.75,31.38
-21.75,144.25,31.09
-21.75,144.75,31.09
-21.75,145.25,31.23
-21.75,145.75,31.23
-21.75,146.25,27.86
-21.75,146.75,27.86
-21.75,147.25,31.67
-21.75,147.75,31.67
-21.75,148.25,31.67
-21.75,148.75,31.67
-21.75,149.25,34.6
-21.75,149.75,34.6
-21.75,150.25,36.07
-21.75,150.75,36.07
-21.75,151.25,39.88
-21.75,151.75,39.88
-21.75,152.25,39.0
-21.75,152.75,39.0
-21.75,153.25,38.42
-21.75,153.75,38.42
-21.75,154.25,36.22
-21.75,154.75,36.22
-21.75,155.25,37.68
-21.75,155.75,37.68
-21.75,156.25,37.98
-21.75,156.75,37.98
-21.75,157.25,39.74
-21.75,157.75,39.74
-21.75,158.25,37.54
-21.75,158.75,37.54
-21.75,159.25,41.06
-21.75,159.75,41.06
-21.75,160.25,41.06
-21.75,160.75,41.06
-21.75,161.25,40.62
-21.75,161.75,40.62
-21.75,162.25,40.32
-21.75,162.75,40.32
-21.75,163.25,38.71
-21.75,163.75,38.71
-21.75,164.25,37.39
-21.75,164.75,37.39
-21.75,165.25,33.87
-21.75,165.75,33.87
-21.75,166.25,47.8
-21.75,166.75,47.8
-21.75,167.25,46.63
-21.75,167.75,46.63
-21.75,168.25,41.64
-21.75,168.75,41.64
-21.75,169.25,45.89
-21.75,169.75,45.89
-21.75,170.25,47.07
-21.75,170.75,47.07
-21.75,171.25,50.88
-21.75,171.75,50.88
-21.75,172.25,46.63
-21.75,172.75,46.63
-21.75,173.25,46.33
-21.75,173.75,46.33
-21.75,174.25,51.47
-21.75,174.75,51.47
-21.75,175.25,50.44
-21.75,175.75,50.44
-21.75,176.25,48.68
-21.75,176.75,48.68
-21.75,177.25,48.83
-21.75,177.75,48.83
-21.75,178.25,50.44
-21.75,178.75,50.44
-21.75,179.25,49.27
-21.75,179.75,49.27
-21.25,-179.75,54.69
-21.25,-179.25,54.69
-21.25,-178.75,50.29
-21.25,-178.25,50.29
-21.25,-177.75,54.99
-21.25,-177.25,54.99
-21.25,-176.75,56.45
-21.25,-176.25,56.45
-21.25,-175.75,57.92
-21.25,-175.25,57.92
-21.25,-174.75,57.33
-21.25,-174.25,57.33
-21.25,-173.75,57.77
-21.25,-173.25,57.77
-21.25,-172.75,58.5
-21.25,-172.25,58.5
-21.25,-171.75,57.92
-21.25,-171.25,57.92
-21.25,-170.75,61.58
-21.25,-170.25,61.58
-21.25,-169.75,61.14
-21.25,-169.25,61.14
-21.25,-168.75,63.64
-21.25,-168.25,63.64
-21.25,-167.75,62.32
-21.25,-167.25,62.32
-21.25,-166.75,57.62
-21.25,-166.25,57.62
-21.25,-165.75,64.37
-21.25,-165.25,64.37
-21.25,-164.75,63.05
-21.25,-164.25,63.05
-21.25,-163.75,63.34
-21.25,-163.25,63.34
-21.25,-162.75,60.12
-21.25,-162.25,60.12
-21.25,-161.75,61.88
-21.25,-161.25,61.88
-21.25,-160.75,64.08
-21.25,-160.25,64.08
-21.25,-159.75,63.64
-21.25,-159.25,63.64
-21.25,-158.75,61.58
-21.25,-158.25,61.58
-21.25,-157.75,65.1
-21.25,-157.25,65.1
-21.25,-156.75,62.9
-21.25,-156.25,62.9
-21.25,-155.75,62.17
-21.25,-155.25,62.17
-21.25,-154.75,62.76
-21.25,-154.25,62.76
-21.25,-153.75,61.29
-21.25,-153.25,61.29
-21.25,-152.75,59.24
-21.25,-152.25,59.24
-21.25,-151.75,60.56
-21.25,-151.25,60.56
-21.25,-150.75,63.05
-21.25,-150.25,63.05
-21.25,-149.75,59.38
-21.25,-149.25,59.38
-21.25,-148.75,59.53
-21.25,-148.25,59.53
-21.25,-147.75,59.53
-21.25,-147.25,59.53
-21.25,-146.75,58.8
-21.25,-146.25,58.8
-21.25,-145.75,57.33
-21.25,-145.25,57.33
-21.25,-144.75,58.8
-21.25,-144.25,58.8
-21.25,-143.75,55.43
-21.25,-143.25,55.43
-21.25,-142.75,55.72
-21.25,-142.25,55.72
-21.25,-141.75,56.6
-21.25,-141.25,56.6
-21.25,-140.75,53.81
-21.25,-140.25,53.81
-21.25,-139.75,51.76
-21.25,-139.25,51.76
-21.25,-138.75,51.76
-21.25,-138.25,51.76
-21.25,-137.75,47.07
-21.25,-137.25,47.07
-21.25,-136.75,49.41
-21.25,-136.25,49.41
-21.25,-135.75,48.53
-21.25,-135.25,48.53
-21.25,-134.75,46.33
-21.25,-134.25,46.33
-21.25,-133.75,42.08
-21.25,-133.25,42.08
-21.25,-132.75,39.15
-21.25,-132.25,39.15
-21.25,-131.75,39.74
-21.25,-131.25,39.74
-21.25,-130.75,41.79
-21.25,-130.25,41.79
-21.25,-129.75,40.47
-21.25,-129.25,40.47
-21.25,-128.75,40.47
-21.25,-128.25,40.47
-21.25,-127.75,38.12
-21.25,-127.25,38.12
-21.25,-126.75,39.0
-21.25,-126.25,39.0
-21.25,-125.75,40.62
-21.25,-125.25,40.62
-21.25,-124.75,34.31
-21.25,-124.25,34.31
-21.25,-123.75,35.48
-21.25,-123.25,35.48
-21.25,-122.75,33.87
-21.25,-122.25,33.87
-21.25,-121.75,32.26
-21.25,-121.25,32.26
-21.25,-120.75,30.21
-21.25,-120.25,30.21
-21.25,-119.75,28.74
-21.25,-119.25,28.74
-21.25,-118.75,26.25
-21.25,-118.25,26.25
-21.25,-117.75,27.27
-21.25,-117.25,27.27
-21.25,-116.75,25.81
-21.25,-116.25,25.81
-21.25,-115.75,25.07
-21.25,-115.25,25.07
-21.25,-114.75,28.01
-21.25,-114.25,28.01
-21.25,-113.75,26.54
-21.25,-113.25,26.54
-21.25,-112.75,28.59
-21.25,-112.25,28.59
-21.25,-111.75,30.06
-21.25,-111.25,30.06
-21.25,-110.75,29.77
-21.25,-110.25,29.77
-21.25,-109.75,26.25
